"REF_DATE","GEO","DGUID","Level of study","Type of debt source","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Quebec","2016A000224","Bachelor's","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835217","6.2.3.5","13800","B","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835218","6.3.1.1","49","","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835219","6.3.1.2","28","","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835220","6.3.1.3","20000","A","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835221","6.3.1.4","36","","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835222","6.3.1.5","15800","B","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835223","6.3.2.1","40","","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835224","6.3.2.2","14","","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835225","6.3.2.3","13600","A","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835226","6.3.2.4","36","","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835227","6.3.2.5","11300","A","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835228","6.3.3.1","21","","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835229","6.3.3.2","30","","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835230","6.3.3.3","20000","B","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835231","6.3.3.4","42","","","","0"
"2015","Quebec","2016A000224","Master's","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835232","6.3.3.5","15700","B","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835233","6.4.1.1","43","","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835234","6.4.1.2","44","","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835235","6.4.1.3","28000","A","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835236","6.4.1.4","28","","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835237","6.4.1.5","25000","A","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835238","6.4.2.1","36","","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835239","6.4.2.2","33","","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835240","6.4.2.3","21000","A","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835241","6.4.2.4","29","","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835242","6.4.2.5","18900","A","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835243","6.4.3.1","19","","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835244","6.4.3.2","35","","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835245","6.4.3.3","23000","A","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835246","6.4.3.4","37","","","","0"
"2015","Quebec","2016A000224","Doctorate","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835247","6.4.3.5","23000","A","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835248","7.1.1.1","54","","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835249","7.1.1.2","22","","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835250","7.1.1.3","16500","B","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835251","7.1.1.4","32","","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835252","7.1.1.5","14600","B","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835253","7.1.2.1","37","","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835254","7.1.2.2","19","","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835255","7.1.2.3","15400","A","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835256","7.1.2.4","26","","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835257","7.1.2.5","13400","B","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835258","7.1.3.1","25","","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835259","7.1.3.2","15","","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835260","7.1.3.3","13200","B","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835261","7.1.3.4","50","","","","0"
"2015","Ontario","2016A000235","College","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835262","7.1.3.5","13000","C","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835263","7.2.1.1","60","","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835264","7.2.1.2","52","","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835265","7.2.1.3","30000","A","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835266","7.2.1.4","38","","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835267","7.2.1.5","26000","B","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835268","7.2.2.1","51","","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835269","7.2.2.2","43","","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835270","7.2.2.3","24000","A","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835271","7.2.2.4","43","","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835272","7.2.2.5","19500","B","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835273","7.2.3.1","23","","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835274","7.2.3.2","34","","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835275","7.2.3.3","24000","B","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835276","7.2.3.4","38","","","","0"
"2015","Ontario","2016A000235","Bachelor's","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835277","7.2.3.5","26000","B","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835278","7.3.1.1","47","","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835279","7.3.1.2","51","","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835280","7.3.1.3","33000","A","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835281","7.3.1.4","39","","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835282","7.3.1.5","27000","B","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835283","7.3.2.1","30","","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835284","7.3.2.2","44","","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835285","7.3.2.3","25000","A","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835286","7.3.2.4","43","","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835287","7.3.2.5","19300","B","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835288","7.3.3.1","28","","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835289","7.3.3.2","40","","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835290","7.3.3.3","28000","B","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835291","7.3.3.4","42","","","","0"
"2015","Ontario","2016A000235","Master's","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835292","7.3.3.5","25000","B","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835293","7.4.1.1","36","","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835294","7.4.1.2","58","","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835295","7.4.1.3","36000","A","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835296","7.4.1.4","38","","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835297","7.4.1.5","34000","A","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835298","7.4.2.1","26","","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835299","7.4.2.2","54","","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835300","7.4.2.3","30000","A","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835301","7.4.2.4","44","","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835302","7.4.2.5","27000","A","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835303","7.4.3.1","20","","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835304","7.4.3.2","43","","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835305","7.4.3.3","28000","A","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835306","7.4.3.4","35","","","","0"
"2015","Ontario","2016A000235","Doctorate","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835307","7.4.3.5","29000","A","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835308","8.1.1.1","37","","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835309","8.1.1.2","8","","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835310","8.1.1.3","10800","A","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835311","8.1.1.4","36","","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835312","8.1.1.5","8200","B","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835313","8.1.2.1","19","","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835314","8.1.2.2","","..","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835315","8.1.2.3","9400","B","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835316","8.1.2.4","24","","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835317","8.1.2.5","6100","B","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835318","8.1.3.1","24","","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835319","8.1.3.2","5","","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835320","8.1.3.3","9000","B","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835321","8.1.3.4","51","","","","0"
"2015","Manitoba","2016A000246","College","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835322","8.1.3.5","8700","B","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835323","8.2.1.1","46","","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835324","8.2.1.2","40","","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835325","8.2.1.3","29000","B","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835326","8.2.1.4","27","","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835327","8.2.1.5","22000","B","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835328","8.2.2.1","25","","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835329","8.2.2.2","34","","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835330","8.2.2.3","20000","B","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835331","8.2.2.4","21","","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835332","8.2.2.5","13800","B","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835333","8.2.3.1","31","","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835334","8.2.3.2","33","","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835335","8.2.3.3","25000","B","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835336","8.2.3.4","36","","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835337","8.2.3.5","22000","B","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835338","8.3.1.1","34","","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835339","8.3.1.2","39","","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835340","8.3.1.3","26000","B","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835341","8.3.1.4","31","","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835342","8.3.1.5","21000","B","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835343","8.3.2.1","16","","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835344","8.3.2.2","40","","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835345","8.3.2.3","21000","B","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835346","8.3.2.4","30","","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835347","8.3.2.5","15900","B","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835348","8.3.3.1","25","","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835349","8.3.3.2","28","","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835350","8.3.3.3","21000","B","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835351","8.3.3.4","39","","","","0"
"2015","Manitoba","2016A000246","Master's","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835352","8.3.3.5","20000","B","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835353","8.4.1.1","","..","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835354","8.4.1.2","","..","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835355","8.4.1.3","38000","B","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835356","8.4.1.4","","..","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835357","8.4.1.5","","..","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835358","8.4.2.1","19","","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835359","8.4.2.2","49","","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835360","8.4.2.3","","..","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835361","8.4.2.4","","..","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835362","8.4.2.5","26000","B","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835363","8.4.3.1","","..","","","0"
"2015","Manitoba","2016A000246","Doctorate","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835364","8.4.3.2","","..","","","0"
